"","seqnames","start","end","width","strand","Conc","Conc_none","Conc_Estrogen","Fold","p.value","FDR"
"273","chr2",191650889,191652021,1133,"*",8.67,4.75,9.62,-4.87,4.19e-21,3.96e-19
"274","chr7",80506001,80506680,680,"*",8.85,5.55,9.77,-4.23,4.33e-21,4.08e-19
"275","chr6",16766119,16766847,729,"*",7.87,4.01,8.81,-4.81,4.51e-21,4.22e-19
"276","chr8",96236130,96236588,459,"*",7.23,0.54,8.22,-7.68,4.53e-21,4.23e-19
"277","chr14",100603460,100604008,549,"*",7.32,1.2,8.31,-7.11,4.8e-21,4.47e-19
"278","chr12",52597012,52597768,757,"*",8.44,4.45,9.39,-4.94,4.9e-21,4.55e-19
"279","chr1",207016720,207017541,822,"*",7.77,3.92,8.72,-4.8,4.92e-21,4.55e-19
"280","chr3",168588227,168588997,771,"*",7.75,4.08,8.69,-4.61,5.39e-21,4.97e-19
"281","chr18",11268870,11269583,714,"*",7.55,3.17,8.52,-5.35,5.64e-21,5.18e-19
"282","chr6",122943731,122944383,653,"*",6.99,2.1,7.97,-5.87,5.72e-21,5.23e-19
"283","chr8",86852988,86853848,861,"*",9.31,6.09,10.23,-4.14,5.98e-21,5.45e-19
"284","chr5",122184855,122185310,456,"*",7.18,2.04,8.16,-6.12,6.24e-21,5.67e-19
"285","chr21",16375653,16376134,482,"*",6.72,1.26,7.7,-6.44,6.27e-21,5.68e-19
"286","chr11",69706065,69707146,1082,"*",9.6,6.03,10.54,-4.51,6.46e-21,5.82e-19
"287","chr6",125906510,125906955,446,"*",6.92,1.45,7.9,-6.45,6.65e-21,5.97e-19
"288","chr15",33359898,33361452,1555,"*",8.4,4.61,9.35,-4.75,7.29e-21,6.52e-19
"289","chr17",19583589,19584238,650,"*",7.01,2.78,7.97,-5.19,7.45e-21,6.65e-19
"290","chr20",61027689,61028286,598,"*",7.7,0.17,8.7,-8.52,7.82e-21,6.96e-19
"291","chr5",301642,303128,1487,"*",7.77,3.42,8.73,-5.31,7.95e-21,7.05e-19
"292","chr14",105794903,105795526,624,"*",6.98,2.38,7.95,-5.57,8.1e-21,7.14e-19
"293","chr11",77861681,77862238,558,"*",7.23,0.47,8.23,-7.76,8.12e-21,7.14e-19
"294","chr2",86181638,86182553,916,"*",7.44,0.17,8.44,-8.27,8.2e-21,7.19e-19
"295","chr5",139023578,139024155,578,"*",7.28,0.47,8.28,-7.81,8.69e-21,7.6e-19
"296","chr9",117154799,117155416,618,"*",7.6,3.64,8.55,-4.91,9.03e-21,7.87e-19
"297","chr16",15581560,15582053,494,"*",6.81,1.56,7.8,-6.24,9.89e-21,8.59e-19
"298","chr14",76001990,76002862,873,"*",7.04,1.76,8.02,-6.26,1.03e-20,8.9e-19
"299","chr16",68779541,68780550,1010,"*",7.19,2.66,8.16,-5.5,1.05e-20,9.02e-19
"300","chr1",202076360,202078157,1798,"*",9.41,5.92,10.34,-4.43,1.06e-20,9.11e-19
"301","chr2",11262357,11262939,583,"*",8.23,4.67,9.17,-4.5,1.06e-20,9.11e-19
"302","chr22",37966064,37966699,636,"*",8.29,4.4,9.24,-4.84,1.07e-20,9.15e-19
"303","chr11",131561948,131562612,665,"*",8.14,4.22,9.09,-4.87,1.08e-20,9.15e-19
"304","chr9",80211556,80212433,878,"*",9.35,6.13,10.27,-4.14,1.15e-20,9.78e-19
"305","chr14",96572332,96573249,918,"*",7.39,2.97,8.36,-5.39,1.16e-20,9.83e-19
"306","chr3",183563273,183563911,639,"*",7.94,4.29,8.88,-4.58,1.19e-20,1e-18
"307","chr2",129035298,129035908,611,"*",7.05,1.86,8.03,-6.17,1.23e-20,1.03e-18
"308","chr13",107513202,107513954,753,"*",7.19,3.13,8.15,-5.02,1.3e-20,1.08e-18
"309","chr20",62869543,62870101,559,"*",7.22,2.89,8.18,-5.29,1.34e-20,1.11e-18
"310","chr7",36312316,36312924,609,"*",6.98,2.25,7.95,-5.7,1.34e-20,1.11e-18
"311","chr16",88990098,88990769,672,"*",7.92,3.6,8.88,-5.28,1.36e-20,1.13e-18
"312","chrX",137119545,137120049,505,"*",7.05,1.58,8.03,-6.45,1.41e-20,1.16e-18
"313","chr20",55465096,55465615,520,"*",7.2,2.32,8.18,-5.86,1.43e-20,1.18e-18
"314","chr1",150954127,150954876,750,"*",8.39,4.85,9.32,-4.47,1.43e-20,1.18e-18
"315","chr20",24630321,24631112,792,"*",8.66,5.04,9.6,-4.55,1.48e-20,1.21e-18
"316","chr1",94064723,94065409,687,"*",6.83,1.73,7.81,-6.08,1.49e-20,1.21e-18
"317","chr1",204542233,204543132,900,"*",7.23,2.21,8.21,-6,1.51e-20,1.23e-18
"318","chr8",144252200,144252996,797,"*",7.82,3.76,8.78,-5.02,1.57e-20,1.27e-18
"319","chr9",37953564,37954588,1025,"*",7.2,3.18,8.15,-4.97,1.78e-20,1.44e-18
"320","chr2",98850193,98850849,657,"*",7.91,4.35,8.85,-4.5,1.83e-20,1.47e-18
"321","chr3",164352542,164353068,527,"*",6.99,1.58,7.97,-6.39,1.88e-20,1.51e-18
"322","chr6",138903475,138904287,813,"*",8.01,4.2,8.95,-4.75,1.97e-20,1.58e-18
"323","chr3",63547703,63548384,682,"*",7.62,-0.2,8.62,-8.81,1.99e-20,1.59e-18
"324","chr4",113204348,113205239,892,"*",7.42,3.17,8.39,-5.22,2.03e-20,1.61e-18
"325","chr2",73212786,73213683,898,"*",7.96,4.04,8.91,-4.87,2.11e-20,1.68e-18
"326","chr16",20892382,20892934,553,"*",7.14,2.12,8.12,-6,2.22e-20,1.75e-18
"327","chr20",30628339,30628983,645,"*",8.42,4.76,9.36,-4.61,2.23e-20,1.76e-18
"328","chr11",75044726,75045302,577,"*",7.1,1.43,8.08,-6.65,2.23e-20,1.76e-18
"329","chr5",14864262,14864929,668,"*",7.6,3.75,8.55,-4.8,2.29e-20,1.8e-18
"330","chr21",46798167,46799346,1180,"*",7.77,-0.2,8.77,-8.97,2.48e-20,1.94e-18
"331","chr2",134250414,134250921,508,"*",6.86,1.91,7.84,-5.93,2.5e-20,1.95e-18
"332","chr2",11670945,11671612,668,"*",8.26,4.51,9.21,-4.7,2.51e-20,1.95e-18
"333","chr10",5158043,5158688,646,"*",6.95,1.08,7.94,-6.86,2.67e-20,2.07e-18
"334","chr12",76099858,76100619,762,"*",8.9,5.43,9.83,-4.4,2.72e-20,2.1e-18
"335","chr5",70976074,70976722,649,"*",7.2,2.91,8.16,-5.25,2.77e-20,2.13e-18
"336","chr9",126089936,126090583,648,"*",8.27,4.66,9.21,-4.56,2.79e-20,2.14e-18
"337","chr18",21209226,21209976,751,"*",8.4,4.91,9.33,-4.42,2.87e-20,2.2e-18
"338","chr8",100917172,100918275,1104,"*",8.78,5.2,9.72,-4.51,2.97e-20,2.26e-18
"339","chr1",180197516,180198141,626,"*",7.3,3.36,8.25,-4.89,3.13e-20,2.38e-18
"340","chr1",111288927,111289667,741,"*",7.73,3.75,8.69,-4.94,3.3e-20,2.51e-18
"341","chr3",61613341,61613987,647,"*",8.5,5.18,9.43,-4.24,3.44e-20,2.61e-18
"342","chr1",32308362,32308911,550,"*",7.68,3.66,8.63,-4.97,3.5e-20,2.64e-18
"343","chr18",46517053,46517861,809,"*",9.04,5.47,9.98,-4.51,3.53e-20,2.65e-18
"344","chr14",50484861,50485608,748,"*",8.36,4.63,9.31,-4.68,3.62e-20,2.71e-18
"345","chr14",64701617,64702156,540,"*",6.95,0.77,7.94,-7.17,3.64e-20,2.72e-18
"346","chr21",46474314,46474854,541,"*",7.23,2.66,8.2,-5.54,3.74e-20,2.79e-18
"347","chr16",23090897,23091720,824,"*",7.38,3.17,8.34,-5.17,3.83e-20,2.85e-18
"348","chr17",60881993,60882596,604,"*",8.07,3.82,9.03,-5.21,3.85e-20,2.86e-18
"349","chr6",105876149,105876880,732,"*",7.28,0.17,8.28,-8.1,4.04e-20,2.99e-18
"350","chr8",70023788,70024296,509,"*",6.94,2.76,7.9,-5.13,4.08e-20,3.01e-18
"351","chr6",22007222,22007670,449,"*",6.55,1.51,7.52,-6.02,4.16e-20,3.06e-18
"352","chr3",64487114,64487509,396,"*",7.45,3.46,8.41,-4.94,4.33e-20,3.17e-18
"353","chr10",71199000,71199495,496,"*",8.07,3.52,9.04,-5.52,4.64e-20,3.39e-18
"354","chr12",125230154,125230914,761,"*",7.41,2.74,8.38,-5.64,4.89e-20,3.56e-18
"355","chr12",116307826,116308549,724,"*",7.59,2.45,8.56,-6.12,5.3e-20,3.85e-18
"356","chr10",81118422,81118932,511,"*",7.33,3.6,8.28,-4.68,5.35e-20,3.88e-18
"357","chr2",140530859,140531663,805,"*",7.27,3.28,8.22,-4.94,5.55e-20,4.01e-18
"358","chr7",139441490,139442037,548,"*",6.88,0.92,7.87,-6.95,5.9e-20,4.25e-18
"359","chr1",235098979,235099240,262,"*",7.84,4.11,8.79,-4.68,5.99e-20,4.3e-18
"360","chr7",151553643,151554052,410,"*",8.55,4.66,9.51,-4.84,6.23e-20,4.46e-18
"361","chr22",38395352,38395930,579,"*",7.18,1.54,8.17,-6.63,6.25e-20,4.46e-18
"362","chr14",64014389,64015130,742,"*",7.3,1.77,8.28,-6.51,6.48e-20,4.62e-18
"363","chr16",15583126,15583883,758,"*",7.53,3.35,8.49,-5.14,7.1e-20,5.05e-18
"364","chr5",87246695,87247670,976,"*",6.82,1.24,7.81,-6.56,7.22e-20,5.11e-18
"365","chr2",100190399,100190967,569,"*",6.99,0.54,7.98,-7.44,7.4e-20,5.22e-18
"366","chr3",12417033,12417479,447,"*",6.68,0.98,7.66,-6.69,7.47e-20,5.25e-18
"367","chr15",63124313,63125098,786,"*",8.32,4.69,9.26,-4.58,7.48e-20,5.25e-18
"368","chr3",40459342,40460114,773,"*",7.83,4.28,8.77,-4.49,7.49e-20,5.25e-18
"369","chr3",53179057,53179985,929,"*",7.95,4.14,8.9,-4.76,7.58e-20,5.3e-18
"370","chr17",25574348,25574900,553,"*",7.47,3.5,8.42,-4.93,8.21e-20,5.72e-18
"371","chr3",129597223,129597721,499,"*",6.77,1.2,7.75,-6.56,8.33e-20,5.79e-18
"372","chr13",82879742,82880273,532,"*",7.83,4.34,8.76,-4.42,8.79e-20,6.09e-18
"373","chr16",23392542,23393205,664,"*",6.83,1.15,7.81,-6.67,8.92e-20,6.17e-18
"374","chr21",41442513,41443318,806,"*",6.83,0.81,7.82,-7.01,9e-20,6.21e-18
"375","chr8",37159550,37159991,442,"*",7.69,3.34,8.66,-5.31,9.5e-20,6.53e-18
"376","chr15",89658474,89659378,905,"*",8.89,5.38,9.83,-4.45,9.65e-20,6.62e-18
"377","chr21",41754414,41755210,797,"*",7.39,3.56,8.33,-4.77,9.69e-20,6.63e-18
"378","chr8",140770621,140771115,495,"*",7.29,2.99,8.26,-5.26,9.95e-20,6.79e-18
"379","chr5",139022499,139023542,1044,"*",8.26,4.31,9.21,-4.91,1.02e-19,6.93e-18
"380","chr4",1983838,1984308,471,"*",7.21,2.89,8.17,-5.29,1.02e-19,6.93e-18
"381","chr3",14713627,14714186,560,"*",7.61,3.57,8.57,-4.99,1.04e-19,7.02e-18
"382","chr1",65344613,65345179,567,"*",6.76,2.05,7.73,-5.68,1.05e-19,7.12e-18
"383","chr22",40049379,40049992,614,"*",7.28,2.58,8.26,-5.67,1.12e-19,7.57e-18
"384","chr4",48956512,48957243,732,"*",6.8,2.06,7.78,-5.71,1.14e-19,7.63e-18
"385","chr14",62020438,62020925,488,"*",7.11,2.17,8.09,-5.92,1.14e-19,7.63e-18
"386","chr12",110684974,110685886,913,"*",7.48,3.26,8.44,-5.18,1.15e-19,7.66e-18
"387","chr3",150562232,150562831,600,"*",7.28,3.34,8.23,-4.89,1.17e-19,7.8e-18
"388","chr7",111724709,111725580,872,"*",6.91,0.47,7.9,-7.43,1.2e-19,7.95e-18
"389","chrX",153769013,153770431,1419,"*",7.8,4.05,8.75,-4.7,1.2e-19,7.95e-18
"390","chrX",109416306,109416872,567,"*",7.26,1.68,8.24,-6.56,1.31e-19,8.63e-18
"391","chr1",199964123,199964774,652,"*",6.83,0.71,7.82,-7.11,1.35e-19,8.91e-18
"392","chrX",21955428,21955880,453,"*",6.84,1,7.83,-6.83,1.37e-19,9e-18
"393","chr19",7486707,7487258,552,"*",7.29,3.03,8.25,-5.22,1.39e-19,9.1e-18
"394","chr3",169331160,169331648,489,"*",7.27,3.42,8.22,-4.8,1.4e-19,9.2e-18
"395","chr19",35809743,35810392,650,"*",7.41,3.11,8.37,-5.26,1.49e-19,9.72e-18
"396","chr5",122188306,122188872,567,"*",6.78,0.92,7.77,-6.85,1.58e-19,1.03e-17
"397","chr2",26995269,26996023,755,"*",7.01,3.09,7.96,-4.87,1.68e-19,1.09e-17
"398","chr14",75987479,75988289,811,"*",8,4.34,8.94,-4.6,1.79e-19,1.16e-17
"399","chr6",125523150,125523837,688,"*",8.77,5.43,9.7,-4.26,1.8e-19,1.17e-17
"400","chr10",43605996,43606757,762,"*",7.58,3.34,8.55,-5.21,1.93e-19,1.25e-17
"401","chr7",155162280,155163031,752,"*",7.96,4.33,8.9,-4.57,2.02e-19,1.3e-17
"402","chr2",100226210,100226718,509,"*",7.06,0.54,8.06,-7.51,2.09e-19,1.33e-17
"403","chr18",55460749,55461406,658,"*",7.99,4.18,8.94,-4.76,2.09e-19,1.33e-17
"404","chr17",58424147,58424752,606,"*",7.63,-0.2,8.63,-8.82,2.21e-19,1.41e-17
"405","chr12",50197721,50198219,499,"*",7.31,3.42,8.26,-4.84,2.32e-19,1.48e-17
"406","chr9",87604928,87605437,510,"*",7.03,2.55,7.99,-5.45,2.35e-19,1.49e-17
"407","chr16",21523760,21524280,521,"*",7.05,2.83,8.01,-5.18,2.36e-19,1.49e-17
"408","chr8",143627796,143628458,663,"*",6.71,1.35,7.69,-6.34,2.44e-19,1.54e-17
"409","chr14",100021320,100021942,623,"*",7.23,3.24,8.18,-4.94,2.58e-19,1.63e-17
"410","chr17",66436007,66436498,492,"*",6.79,2.49,7.75,-5.27,2.67e-19,1.68e-17
"411","chr17",26863836,26864389,554,"*",7.55,3.16,8.52,-5.36,2.74e-19,1.72e-17
"412","chr11",69952168,69952864,697,"*",7.18,0.17,8.17,-8,2.76e-19,1.73e-17
"413","chr14",75388978,75389502,525,"*",7.09,2.84,8.05,-5.21,2.78e-19,1.73e-17
"414","chr1",7019400,7020090,691,"*",8.17,4.67,9.1,-4.43,2.79e-19,1.73e-17
"415","chr10",82189195,82189559,365,"*",8.09,3.45,9.06,-5.61,2.83e-19,1.76e-17
"416","chr3",192535873,192536313,441,"*",6.53,1.29,7.51,-6.22,2.99e-19,1.86e-17
"417","chr9",33506555,33507117,563,"*",6.7,1.89,7.67,-5.78,3.28e-19,2.02e-17
"418","chr2",100252893,100253530,638,"*",8.2,4.36,9.14,-4.79,3.3e-19,2.02e-17
"419","chr3",156260002,156260829,828,"*",6.98,1.31,7.97,-6.66,3.3e-19,2.02e-17
"420","chr6",134842299,134842820,522,"*",7.02,2.79,7.98,-5.19,3.3e-19,2.02e-17
"421","chr11",65892059,65892518,460,"*",7.33,3.45,8.28,-4.82,3.3e-19,2.02e-17
"422","chr12",132349755,132350287,533,"*",7.04,2.94,7.99,-5.05,3.38e-19,2.06e-17
"423","chr19",47599238,47599950,713,"*",7.68,3.08,8.65,-5.57,3.38e-19,2.06e-17
"424","chr15",39826361,39826971,611,"*",6.75,1.82,7.73,-5.91,3.47e-19,2.11e-17
"425","chr19",40986043,40986556,514,"*",6.81,1.68,7.79,-6.11,3.49e-19,2.12e-17
"426","chr20",25036674,25037144,471,"*",6.84,0.84,7.83,-6.99,3.5e-19,2.12e-17
"427","chr2",140002703,140003311,609,"*",7.4,3.57,8.35,-4.77,3.63e-19,2.19e-17
"428","chr6",41427354,41427912,559,"*",6.73,1.95,7.7,-5.75,3.73e-19,2.25e-17
"429","chr13",24723721,24724169,449,"*",7.19,3.09,8.15,-5.06,3.87e-19,2.33e-17
"430","chr3",127244192,127244674,483,"*",6.41,1.93,7.38,-5.44,4.08e-19,2.44e-17
"431","chr13",27552368,27552979,612,"*",7.05,1.68,8.03,-6.35,4.12e-19,2.46e-17
"432","chr9",111245931,111246383,453,"*",6.83,2.79,7.78,-4.99,4.13e-19,2.46e-17
"433","chr16",87868004,87868540,537,"*",7.08,2.86,8.04,-5.18,4.25e-19,2.53e-17
"434","chr19",1170082,1170706,625,"*",7.48,3.44,8.44,-5,4.32e-19,2.57e-17
"435","chr1",21568059,21568596,538,"*",7.59,3.33,8.55,-5.22,4.35e-19,2.58e-17
"436","chr15",89984344,89984897,554,"*",6.71,1.91,7.69,-5.78,4.39e-19,2.6e-17
"437","chr4",114063068,114063570,503,"*",7.35,3.73,8.29,-4.56,4.56e-19,2.69e-17
"438","chr9",100980981,100981873,893,"*",7.71,4.13,8.64,-4.52,4.82e-19,2.84e-17
"439","chr10",8794415,8794797,383,"*",7.01,2.99,7.97,-4.98,4.92e-19,2.89e-17
"440","chr19",19660367,19661084,718,"*",7.61,3.07,8.58,-5.51,5.1e-19,2.99e-17
"441","chr14",23541327,23541774,448,"*",6.63,1.24,7.62,-6.38,5.14e-19,3e-17
"442","chr2",171163449,171164031,583,"*",7.76,3.61,8.72,-5.11,5.18e-19,3.02e-17
"443","chr1",107962996,107963540,545,"*",6.5,1.2,7.49,-6.29,5.23e-19,3.04e-17
"444","chr6",120288870,120289572,703,"*",7.52,3.28,8.48,-5.21,5.54e-19,3.22e-17
"445","chr14",99272734,99273414,681,"*",8.39,4.95,9.33,-4.37,5.71e-19,3.31e-17
"446","chr6",149401105,149401758,654,"*",8.57,5.1,9.51,-4.4,5.94e-19,3.43e-17
"447","chr1",25802606,25803285,680,"*",6.98,0.26,7.97,-7.71,6.18e-19,3.57e-17
"448","chr10",127748009,127748692,684,"*",7.34,3.71,8.28,-4.57,6.21e-19,3.57e-17
"449","chr7",140009865,140010622,758,"*",7.82,4.3,8.76,-4.46,6.22e-19,3.57e-17
"450","chr1",42617735,42618249,515,"*",6.76,0.71,7.75,-7.04,6.23e-19,3.57e-17
"451","chr15",70670347,70670891,545,"*",6.93,2.34,7.9,-5.56,6.38e-19,3.65e-17
"452","chr20",52390414,52390927,514,"*",7.22,-0.2,8.22,-8.41,6.4e-19,3.65e-17
"453","chr1",19752225,19752694,470,"*",6.82,2.06,7.79,-5.73,6.51e-19,3.71e-17
"454","chr4",147166206,147166874,669,"*",6.62,2.06,7.59,-5.52,6.52e-19,3.71e-17
"455","chr2",142468216,142468579,364,"*",6.58,0.89,7.57,-6.68,6.6e-19,3.74e-17
"456","chr18",13616679,13617160,482,"*",6.75,0.81,7.74,-6.93,6.72e-19,3.8e-17
"457","chr2",234395491,234396802,1312,"*",7.07,3.2,8.02,-4.82,6.89e-19,3.89e-17
"458","chr5",124745641,124746124,484,"*",6.81,2.41,7.77,-5.36,6.96e-19,3.92e-17
"459","chr6",7198245,7198770,526,"*",7.14,2.89,8.1,-5.21,7.06e-19,3.97e-17
"460","chr16",56404603,56405242,640,"*",7.46,3.86,8.4,-4.53,7.08e-19,3.97e-17
"461","chr4",126340959,126341614,656,"*",8.01,4.67,8.93,-4.26,7.16e-19,4.01e-17
"462","chr1",241980367,241980943,577,"*",6.88,2.97,7.83,-4.86,7.31e-19,4.07e-17
"463","chr18",18909933,18910718,786,"*",7.93,4.45,8.86,-4.41,7.31e-19,4.07e-17
"464","chr14",78204748,78205715,968,"*",6.75,1.56,7.73,-6.17,7.55e-19,4.2e-17
"465","chr22",27080587,27081052,466,"*",6.78,2.1,7.75,-5.65,7.71e-19,4.27e-17
"466","chr8",11588115,11588628,514,"*",7.92,4.38,8.86,-4.48,7.74e-19,4.28e-17
"467","chr2",47184023,47184813,791,"*",6.69,1.15,7.67,-6.52,7.77e-19,4.28e-17
"468","chr12",121613723,121614185,463,"*",7.04,1.77,8.03,-6.25,7.78e-19,4.28e-17
"469","chr9",4507493,4508420,928,"*",7.2,2.37,8.17,-5.81,7.81e-19,4.29e-17
"470","chr2",237501359,237501971,613,"*",6.85,0.89,7.84,-6.95,7.84e-19,4.3e-17
"471","chr1",109680329,109681350,1022,"*",7.36,3.38,8.31,-4.94,7.87e-19,4.31e-17
"472","chr5",103721595,103722170,576,"*",6.43,1.65,7.4,-5.75,8.12e-19,4.44e-17
"473","chr1",109782625,109783073,449,"*",8.76,5.36,9.69,-4.34,8.16e-19,4.45e-17
"474","chr9",93324522,93324986,465,"*",6.87,2.36,7.83,-5.48,8.21e-19,4.47e-17
"475","chr5",82682774,82683361,588,"*",7.05,3.36,7.99,-4.63,8.31e-19,4.51e-17
"476","chr10",100028996,100029465,470,"*",6.69,0.84,7.67,-6.84,8.34e-19,4.52e-17
"477","chr15",77888913,77889436,524,"*",7.08,2.27,8.05,-5.78,8.36e-19,4.52e-17
"478","chr16",10684154,10684664,511,"*",6.62,1.15,7.6,-6.45,8.38e-19,4.52e-17
"479","chr16",71627538,71628175,638,"*",6.89,0.89,7.88,-6.99,8.57e-19,4.61e-17
"480","chr2",139039658,139040048,391,"*",6.48,1.52,7.45,-5.93,8.66e-19,4.66e-17
"481","chr2",20581056,20581532,477,"*",6.81,2.61,7.77,-5.16,8.98e-19,4.81e-17
"482","chr2",11679464,11680240,777,"*",9.65,6.37,10.58,-4.21,9.03e-19,4.83e-17
"483","chr1",114585573,114586109,537,"*",7.48,3.74,8.43,-4.69,9.25e-19,4.94e-17
"484","chr5",172882125,172883134,1010,"*",7.03,1.93,8.01,-6.08,9.48e-19,5.05e-17
"485","chr7",87044261,87044664,404,"*",6.72,1.58,7.7,-6.12,9.71e-19,5.16e-17
"486","chr3",161057189,161058171,983,"*",9.98,7.06,10.88,-3.82,9.74e-19,5.17e-17
"487","chr20",34674755,34675202,448,"*",6.72,1.45,7.7,-6.25,9.77e-19,5.17e-17
"488","chr5",16588518,16589279,762,"*",7.42,-0.2,8.42,-8.61,9.92e-19,5.24e-17
"489","chr15",89664619,89665071,453,"*",6.7,2.77,7.65,-4.89,1e-18,5.27e-17
"490","chr10",65390409,65391039,631,"*",7.64,3.55,8.59,-5.04,1e-18,5.28e-17
"491","chr2",133641306,133641795,490,"*",6.52,1.33,7.5,-6.17,1.01e-18,5.28e-17
"492","chr20",4117100,4117629,530,"*",7.26,3.32,8.22,-4.89,1.01e-18,5.29e-17
"493","chr1",172715463,172716115,653,"*",7.44,3.93,8.38,-4.45,1.02e-18,5.32e-17
"494","chr9",35669190,35669753,564,"*",7.04,2.64,8.01,-5.37,1.03e-18,5.39e-17
"495","chr1",241964465,241964958,494,"*",6.63,0.89,7.61,-6.72,1.04e-18,5.44e-17
"496","chr2",241009039,241009859,821,"*",8.14,4.75,9.07,-4.32,1.08e-18,5.59e-17
"497","chr21",41696202,41697257,1056,"*",9.12,5.86,10.04,-4.18,1.08e-18,5.6e-17
"498","chr16",84494317,84494961,645,"*",7.39,-0.2,8.39,-8.58,1.08e-18,5.6e-17
"499","chr3",169666472,169667275,804,"*",7.48,4.02,8.42,-4.39,1.1e-18,5.7e-17
"500","chr9",6664377,6665117,741,"*",7.21,3.35,8.16,-4.8,1.12e-18,5.75e-17
"501","chr12",130613205,130613767,563,"*",7.28,2.47,8.26,-5.78,1.12e-18,5.78e-17
"502","chr17",72765827,72766580,754,"*",8.39,5.08,9.31,-4.23,1.18e-18,6.07e-17
"503","chr3",193588141,193589125,985,"*",6.9,2.58,7.87,-5.29,1.19e-18,6.09e-17
"504","chr17",57932059,57932494,436,"*",7.56,-0.2,8.55,-8.75,1.19e-18,6.09e-17
"505","chr13",98950015,98950525,511,"*",7.37,-0.2,8.37,-8.56,1.19e-18,6.09e-17
"506","chr8",128812106,128812426,321,"*",6.73,0.89,7.72,-6.83,1.23e-18,6.26e-17
"507","chr4",133461506,133462142,637,"*",6.5,1.66,7.48,-5.81,1.27e-18,6.48e-17
"508","chr6",39242445,39243004,560,"*",6.52,1.03,7.51,-6.48,1.35e-18,6.85e-17
"509","chr3",124781496,124782411,916,"*",7.85,4.08,8.79,-4.71,1.37e-18,6.92e-17
"510","chr13",75988137,75988547,411,"*",6.57,0.81,7.55,-6.75,1.37e-18,6.92e-17
"511","chr11",117928307,117929109,803,"*",8.66,5.57,9.57,-4.01,1.39e-18,6.99e-17
"512","chr5",132621229,132621927,699,"*",6.87,2.84,7.82,-4.98,1.39e-18,6.99e-17
"513","chr1",202075327,202075875,549,"*",8.11,4.6,9.04,-4.45,1.39e-18,6.99e-17
"514","chr5",77071029,77071562,534,"*",6.7,0.54,7.69,-7.14,1.39e-18,6.99e-17
"515","chr6",109005983,109006548,566,"*",6.73,1.31,7.71,-6.4,1.42e-18,7.09e-17
"516","chr1",186201011,186201490,480,"*",6.6,1.76,7.57,-5.81,1.42e-18,7.11e-17
"517","chr5",145411910,145412530,621,"*",6.57,1.61,7.55,-5.94,1.43e-18,7.11e-17
"518","chr9",93241981,93242420,440,"*",6.75,0.98,7.74,-6.76,1.43e-18,7.11e-17
"519","chr10",70973332,70973912,581,"*",6.43,1.22,7.41,-6.19,1.45e-18,7.21e-17
"520","chr19",55718519,55718948,430,"*",6.56,1.47,7.54,-6.08,1.54e-18,7.63e-17
"521","chr1",235011877,235012667,791,"*",8.13,4.88,9.05,-4.18,1.59e-18,7.85e-17
"522","chr22",19997830,19998535,706,"*",6.57,0.98,7.56,-6.58,1.59e-18,7.85e-17
"523","chr20",47314248,47315258,1011,"*",8.86,5.5,9.79,-4.29,1.62e-18,8e-17
"524","chr7",155659963,155660407,445,"*",6.71,1.05,7.69,-6.64,1.64e-18,8.06e-17
"525","chr17",15081149,15081788,640,"*",6.9,1.54,7.88,-6.34,1.64e-18,8.06e-17
"526","chr12",124080307,124080762,456,"*",6.97,0.17,7.97,-7.79,1.65e-18,8.06e-17
"527","chr9",132111394,132112046,653,"*",6.96,1.91,7.94,-6.03,1.65e-18,8.06e-17
"528","chr1",12660119,12660904,786,"*",7.65,3.06,8.62,-5.56,1.65e-18,8.07e-17
"529","chr12",52726904,52727508,605,"*",6.51,1.08,7.5,-6.42,1.79e-18,8.72e-17
"530","chr18",13425603,13426271,669,"*",7.88,4.22,8.82,-4.61,1.85e-18,9.02e-17
"531","chr12",633308,633912,605,"*",6.9,2.57,7.86,-5.29,1.9e-18,9.2e-17
"532","chrX",23520059,23520510,452,"*",7.18,2.88,8.15,-5.27,1.9e-18,9.23e-17
"533","chr17",4151087,4151687,601,"*",6.91,2.37,7.88,-5.51,1.92e-18,9.27e-17
"534","chr20",49087494,49088004,511,"*",6.53,1.03,7.52,-6.49,1.92e-18,9.28e-17
"535","chr2",121164254,121164795,542,"*",6.69,2.13,7.65,-5.53,2.05e-18,9.86e-17
"536","chr1",30934421,30935084,664,"*",7.09,0.17,8.09,-7.91,2.08e-18,1e-16
"537","chr6",139852186,139852686,501,"*",7.27,-0.2,8.26,-8.46,2.09e-18,1e-16
"538","chr2",216830966,216831394,429,"*",6.54,0.89,7.52,-6.63,2.11e-18,1.01e-16
"539","chr20",55333629,55334395,767,"*",9.37,6.38,10.28,-3.9,2.13e-18,1.02e-16
"540","chr12",64474980,64475405,426,"*",6.92,2.02,7.89,-5.88,2.14e-18,1.02e-16
"541","chr7",1976010,1977011,1002,"*",7.93,4.06,8.88,-4.82,2.19e-18,1.05e-16
"542","chr5",131714133,131714886,754,"*",8.98,5.94,9.89,-3.95,2.26e-18,1.08e-16
"543","chr13",113255499,113256217,719,"*",6.89,2.99,7.84,-4.85,2.28e-18,1.08e-16
"544","chr4",75586822,75587437,616,"*",7.28,3.41,8.23,-4.82,2.32e-18,1.1e-16
"545","chr20",34670215,34670721,507,"*",6.77,0.89,7.76,-6.87,2.32e-18,1.1e-16
